https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-formal-definition-of-limits-epsilon-delta/v/proving-a-limit-using-epsilon-delta-definition	khanacademy	video	the epsilon-delta definition of limits essentially tells us how close we want f of x to be to L. we can always find a delta that'sgreater than 0, which is telling usour distance from C such that if X is within delta of C,then c of the delta will be within l.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/limit-properties	khanacademy	video	epsilon deltadefinition of limits is not going to prove it rigorously here. but most of these should be fairly intuitive.and they are very helpful for simplifying limit problemsin the future. let's say we know that the limit of some functionf of x is equal to capital L.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/limits-of-combined-functions	khanacademy	video	let's find the limit of f of the xtimes h ofx.the function seems to be approaching the value of negative one right over here.and as we approach from the right, the function appears to have approaching positive one.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/limits-of-combined-functions-piecewise	khanacademy	video	we are asked to findthese three different limits. pause this video and try to do it yourself before we do this together - but you will quickly find a problem,'cause when you find the limitas x approaches negative two of f of the right, it looks like we're approaching one.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/limits-of-composite-functions	khanacademy	video	in this video, we're going to try to understandlimits of composite functions, or at least a wayof thinking about limits of. the limit as x approaches,of f of the limits needs to exist,and then on top of that,the function e needs continuous at this point, and then at L. So let's look at some examplesand see if we can't apply this ideaor see what we see on tv.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/theorem-for-limits-of-composite-functions-when-conditions-aren-t-met	khanacademy	video	a previous video we used this theorem to evaluate certain types of composite functions. the first thing to think about is what is the limit as x approaches zero of g - f of the 'x'
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/limits-of-composite-functions-internal-limit-doesn-t-exist	khanacademy	video	we want to figure out what is the limitas x approaches negative one of g. we see it defined graphicallyhere on the left, and the function h,we look at it clearly here in the right.how do we figure this out?
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-properties-of-limits/v/limits-of-composite-functions-external-limit-doesn-t-exist	khanacademy	video	g of x is zero, but the limit doesn't seem defined. it looks like when we approach two from the right,we're approaching zero.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-by-direct-substitution/v/limit-by-substitution	khanacademy	video	a quadratic like this is going to be defined for all values of Xfor all real numbers. the limitas x approaches negative one of six squaredplus five - minus one. if something is continuous, it's continuous at the same value as the expression at that real number.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-by-direct-substitution/v/undefined-limit-by-substitution	khanacademy	video	it's continuous to limit as x approaches one of the natural logof X.natural log is not defined for all real numbers,therefore it isn't continuous everywhere.and since the limit here is continuous at xx equals one,the limit is just gonna be the nasa.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-by-direct-substitution/v/limits-of-trigonometric-functions	khanacademy	video	sine of x and cosine are defined for all real numbers. they are also continuous over their entire domain,in fact, all of the trigonometric functions are continuousover their whole domain.you might already know,is equal to zero.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-by-direct-substitution/v/limits-of-piecewise-functions	khanacademy	video	x approaches four from the right,we are approaching from values greater than four. we would use this part of the function definition,and so this is going to be equal to two.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-by-direct-substitution/v/limit-at-a-point-of-discontinuity	khanacademy	video	f(x) is equal to the absolute value of x minus three. it's not defined if the function is greater than three or less - you get zero over zero and it is not 'definite'
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-using-algebraic-manipulation/v/limit-example-1	khanacademy	video	we're curious about what the limit of fof x is equal to. if we just evaluate f of 2, we get 2 squared plus 2 minus 6.So it's going to be 4 plus 2, which is 6 - 6 and 6over, and you'll get 0 in the denominator.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-using-algebraic-manipulation/v/limits-by-rationalizing	khanacademy	video	the limitas x approaches negative 1 of X plus 1over. the square root of negative minus 2 is continuous everywhere, especially atx equals negative 1,and so we can do the same thing.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-using-algebraic-manipulation/v/trig-limit-using-pythagorean-identity	khanacademy	video	pause the video and see if youcould work through this. "this is going to be the same thing" as the limit of one minus cosine thetaover two sine squared of zero.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-using-algebraic-manipulation/v/trig-limit-using-double-angle-identity	khanacademy	video	limitof 1 plus square root of 2 sine of thetaover cosine. if we were to graph y equals1 + square roots of sine,square root is equal to negative pi over 4,so we could just substitute in.we'll see well this is going to be the same thingas the limit,and as always try to give it a shot before we go throughit together.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-strategy-in-finding-limits/v/flow-chart-of-limit-strategies	khanacademy	video	a flowchart is developed by the team at Khan Academy. it's going to cover the various techniquesfor finding limits.but sometimes, it is helpful to think about strategies for determining which technique to use.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-squeeze-theorem/v/squeeze-sandwich-theorem	khanacademy	video	the sandwich theorem has the word "squeeze" in it, a word that you don't see showing up in mathematics. it's also an appropriate name, as we'll see in the second.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-squeeze-theorem/v/sinx-over-x-as-x-approaches-0	khanacademy	video	tangent of thetais equal to opposite opposite ov. this is a unit circle,that we'll label it as such.So what does the length of this line represent?
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-squeeze-theorem/v/1-cosx-over-x-as-x-approaches-0	khanacademy	video	we're going to assume we know that the limit,as x approaches zero, is equal to one. i'm not gonna reprove this in this video,but we have a whole other videodedicated to proving this famous limit. we do it using the squeeze, or the sandwich theorem.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-types-of-discontinuities/v/types-of-discontinuities	khanacademy	video	we're going to talk about the various types of discontinuities that you've probably seen when you took algebra, or precalculus, but then relate it to our understandingof both two-sided limits. we say f is continuous,continuous and continues,so that this discontinuity is removable.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-continuity-at-a-point/v/continuity-at-a-point	khanacademy	video	if you can draw the graph of that function at that point without picking up your pencil,then it's continuous there. a function is defined up until then,and then it goes like this.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-continuity-at-a-point/v/continuity-at-a-point-graphically	khanacademy	video	this first statement says both the limit of g x approaches six from the right-hand side. if we look over here, we could say okay,when q is equal to nine, and k of nine is right over there,g of eight is... 6.5 looks like it's between negative three and negative four.G of 6.0 is even closer to positive three.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-continuity-at-a-point/v/limit-of-piecewise-function-that-is-defined	khanacademy	video	g of x is definedas the log of 3x when zero is less than three. we want to find the limit from the left hand side which would put us in this clause right over here,and then that is going to bethe limit of this, so let's do that.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-continuity-over-an-interval/v/continuity-over-an-interval	khanacademy	video	the limitof f of x approaches c,if and only if,so i'm gonna make these two-way arrows right over here. the value of the function at that point should be the same as a limit.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-continuity-over-an-interval/v/functions-continuous-on-all-numbers	khanacademy	video	a continuous function is going to be continuous over some intervals. if it just has,doesn't have any jumps or discontinuitiesover that, or gaps over that interval,so it for sure must be defined over this interval.this function right over here is continuous,the interval that we can see.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-continuity-over-an-interval/v/functions-continuous-on-specific-numbers	khanacademy	video	a function is continuous at x equals three, if and only when the limit is equal to f. in this case, we saw our definition of continuity,f is continuously at the point,if,the limit as X approaches three of c of the s,is equal e of three.it's g, try to evaluate it, and it is not an 'f now'
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-removing-discontinuities/v/defining-a-function-at-a-point-to-make-it-continuous	khanacademy	video	the function, f of x is equal to 6x squared plus 18x plus 12over, is not defined. it's a difference of squares, and the denominator, this is X plus 2 times minus 2.And then we can factor this expression up here.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-removing-discontinuities/v/fancy-algebra-to-find-a-limit-and-make-a-function-continuous	khanacademy	video	f is continuous at x equals 5, and it's equal to c if a 5 is equal. but the value of the function is 'c' and this must be -c. So what we really need to do is figure out what the limit of 5 of X actually is.the square root of that is positive 3,the principal root is negative 3.3 minus 3 is 0.So you get 0 in the denominator.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-infinite-limits/v/introduction-to-infinite-limits	khanacademy	video	in a previous video, we explored the graphs:00of Y equals one over X squared. in this left scenario we sawas x becomes less and less negative,and it approaches zero from the left hand side. 'hey', "one could say that this limit is unbounded," "we're going to positive infinity"
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-infinite-limits/v/infinite-limits-and-asymptotes	khanacademy	video	graphing calculator Desmos uses the online calculator to explore the relationship between verticaland horizontal asymptotes. let's first graph two over x minus one,and think about how they relate to what we knowabout limits. if you were to just substitute X equals oneinto this expression, you're going to gettwo over zero, and whenever you get a non-zero thing,over zero.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-infinite-limits/v/unbounded-limits-graphical	khanacademy	video	f of xas we approach six from the left hand side,what is this going to be? if we were to think about the limit, what is the right description?
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-infinite-limits/v/unbounded-limits-algebraic-1	khanacademy	video	let f of x be equal to negative oneover minus one squared. we're trying to figure out do we get unboundedon either of those, in the positive,towards positive infinity or negative infinite.there's a couple of ways to tackle it.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-infinite-limits/v/unbounded-limits-algebraic-2	khanacademy	video	x approaches two, and especially the one-sided limit. there's one way you could do this without a calculatorby just inspecting what is going on here,and thinking about the properties of the cosine function.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/introduction-to-limits-at-infinity	khanacademy	video	the graph of the function f right over here,you see something interesting happens. as x gets larger and larger, it looks like our function fis getting closer and closer to two.and the answer there is limits at infinity.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/functions-with-same-limit-at-inifinity	khanacademy	video	the goal of this videois is to get an appreciation that you could have many,in fact, you might have an infinite number of functions that have the same limitas x approaches infinity.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/limits-at-positive-and-negative-infinity	khanacademy	video	f of x equals 4x to the fifth minus 3x squaredplus 3, all of that over 6x. it's going to become a much, much more significant than any of these other things.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/more-limits-at-infinity	khanacademy	video	x approaches infinity. a function is going to be roughly equal to 9xto the seventh minus 17x to the sixth,plus 15 square roots of X. and the key here is to realize which terms will dominate.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/limits-with-two-horizontal-asymptotes	khanacademy	video	in the numerator we only have 1 term -- we have this x term ---- but in denominator there are 2 terms under the radical here. the squared term is going to really dominate this one.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/limit-at-infinity-of-rational-expression-with-radical-even	khanacademy	video	limitas x approaches negative infinityof the square root of 4x to the fourth. pause this video and see if you can figure it out.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/limit-at-infinity-involving-trig-defined	khanacademy	video	cosine of X is going to be greater than or equalto negative one or negative at one. this numerator just oscillatesbetween negative and one as x changes,as 'X increases in this case'
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/limit-at-infinity-involving-trig-undefined	khanacademy	video	x squared plus one is a limit over sine of the numerator. it's going to go to infinity and the denominator oscillates between negative one and one,so negative gonna be less than or equal to one.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-limits-at-infinity/v/limits-infinity-algebra	khanacademy	video	the square root of 100 + x is going to beapproximately the same thing as thesquare root. in that reality,we are going really realll.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-intermediate-value-theorem/v/intermediate-value-theorem	khanacademy	video	the intermediate value theorem tells us that suppose F is a function continuous at every point of the intervalthe closed interval, so we're including A and B. let me draw some axes here.So that's my Y axis.And this is B.F.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-intermediate-value-theorem/v/justification-with-the-intermediate-value-theorem-table	khanacademy	video	the table gives selected valuesof the continuous function f.All right, fair enough. pause this video and see if you can think about thison your own before we do it together.
https://www.khanacademy.org/math/calculus-1/cs1-limits-and-continuity/cs1-intermediate-value-theorem/v/justification-with-the-intermediate-value-theorem-equation	khanacademy	video	in order to even use the intermediate value theorem,you have to be continuous over the interval that you care about. g of x equalsnegative one to one,and negative one is less than or equal to c.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-average-vs-instantaneous-rate-of-change/v/newton-leibniz-and-usain-bolt	khanacademy	video	usain Bolt, jamaica sprinter, is the fastest human alive in 2012. he's the same fundamental question that differential calculus addresses.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-average-vs-instantaneous-rate-of-change/v/derivative-as-a-concept	khanacademy	video	if you're not familiar with the idea of a slope, you should review it on Khan Academy. it's describing the rate of changeof the vertical variable over the october rate.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-average-vs-instantaneous-rate-of-change/v/secant-lines-and-average-rate-of-change	khanacademy	video	we want to know the average rate of changeof y with respect to xover the interval from 1 to 3. we could do this even without looking at the graph.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-average-vs-instantaneous-rate-of-change/v/derivative-as-slope-of-curve	khanacademy	video	if we want to estimate the slope of the tangent line we could try to draw a line that is right at that point. so let's think about that.it is the point five comma F of five which is really how we define sloperespect to X of our function F.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-average-vs-instantaneous-rate-of-change/v/derivative-as-slope-of-tangent-line	khanacademy	video	the tangent line to the graphof function at the point two comma threepasses through the points seven and seven.it doesn't hurt to try to visualize it.you might want to draw it out or just visualize the information that they are giving us. so let me go,one, two, three, four,five, six, seven, along x axis.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-secant-lines/v/slope-of-a-line-secant-to-a-curve	khanacademy	video	the slope is just the rate of change of a line. or y, with respectto x, as we go along saline.So the more incline the line is, the less positive of an slopeit would have. So this right over here is some line.And just as ... we can figure outthe slope between two points.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-secant-lines/v/slope-of-a-secant-line-arbitrary-difference	khanacademy	video	secant line intersects curvey equals natural log of xat two points. y is always going to be the natural logof whatever 'x is' if you know two point on a line,you will then be able to figure out the slope of that line.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-secant-lines/v/slope-of-a-secant-line	khanacademy	video	y equals the natural log of x,and passes through the points P is equal to e comma 1. let's draw my axes, and then this is the X-axis right over here.So let’s think about it a little bit.The natural Log of 0.e to what power equal 0 is going to get more and more negative,all the way going down to negative infinity.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-secant-lines/v/simplified-secant-line-arbitrary-difference	khanacademy	video	a secant line intersects the curve y = 2x squared + 1 at two pointswith x-coordinates 4 and 4 + h. the slope of the line is 'h' and it's going to be 2(4 +h)squared+ 1 which is the same thing as 32 + 16 + 8h + 2h, and then we add the 32 to the 1and actually I'm gonna switch the ordera little bitso I have the highest degree term firstso it is
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-secant-lines/v/graphs-of-functions-and-their-derivatives-example-1	khanacademy	video	at which points on the graph is f of x is equal to 0. So we could call this graph right over here,we could say this is the y value of this curve equals 0.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/calculus-derivatives-1-new-hd-version	khanacademy	video	let me draw my x-axis, just like that, that is a line. let's say we take points on the line, right here.it would be the point f of an, where the function isgoing to be some line.we don't know what m and b are, but this is alla little bit of review.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/alternate-form-of-the-derivative	khanacademy	video	we could try to find a general function that gives us the slope of the tangent line at any point. let's say that this right over here is the pointx plus h, f of x minus fof, and so this would be your change in your vertical, which would also be X plush.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/formal-and-alternate-form-of-the-derivative-for-ln-x	khanacademy	video	the formal definition wants us to find an expression for the derivative of our functionat any x. let's say that this is some arbitrary X right over here.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/formal-and-alternate-form-of-the-derivative-example-1	khanacademy	video	x is equal to a,this is the point f of X.And notice, the numerator right here, this is just our change in the value of our function.So that would give you this distance right over here.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/calculus-derivatives-2-new-hd-version	khanacademy	video	in the last video we tried to figure out the slope of apoint. we said OK, well let's find the pointbetween that point and then another point that is not toofar away from this point.and it looks all fancy, but this is just the y valuepoint of the points in question, so this wasjust your change in x.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/calculus-derivatives-2-5-new-hd-version	khanacademy	video	let's see if we can generalize this and come up with a formula that finds us the slope at any point of the curve y is equal to x squared.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-definition/v/tangent-slope-as-limiting-value-of-secant-slope-example-3	khanacademy	video	x equals 3 is right over here.that's the point 3 comma f of 3.So we can imagine a slope that is above 3,that is, say, right above here.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-estimating-derivatives/v/estimating-derivative-at-a-point	khanacademy	video	this table gives us the value of the functionat a few values for X. it tells us what the corresponding f(x) is.and they say, what is the best estimatefor 'f'(4)? let me draw some axes here.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-differentiability/v/differentiability	khanacademy	video	the derivative of our function at point C is going to be equalto the limit as X approaches Zof F of x, minus C,over. a 'derivative' of the function is calculating the slope,this is our change in the value of its function,or you could think of it as our changes in Y,if y is equal to F, and this is the change of your function.And we talk about that in other videos.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-differentiability/v/differentiability-at-a-point-graphical	khanacademy	video	the graph of function f is given below. it has a vertical tangent at the point three comma zero, and three verticals at pointzero, california, where it's the same as the x-values used in the derivative.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-differentiability/v/differentiability-at-a-point-algebraic-is-differentiable	khanacademy	video	f of x is equal to three, so six times threeis 18, minus nine is nine. if it's continuous, then it needs to be a differentiable color - and it isn't 'continued'
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-differentiability/v/differentiability-at-a-point-algebraic-not-differentiable	khanacademy	video	pause this video and see if you could figure this out. let's think about continuity. g of one, what is that going to fall into this case?
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-power-rule/v/power-rule	khanacademy	video	we're going to see what the power rule is. it simplifies our life when it comes to taking derivatives, especiallyderivatives of polynomials.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-power-rule/v/power-rule-with-rewriting	khanacademy	video	":00- [Instructor] What we're going to do in this videois get some practice taking derivatives with the power rule. "we take the derivativewith respect to x of one over the negative one," he says.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-rules-constant-sum-difference-and-constant-multiple/v/derivative-properties-and-polynomial-derivatives	khanacademy	video	the derivative with respectto x is going to be equal to n times X to the 0 power. but what happens if it does not equal 0, what isx to 1 power?and to answer that questio's question, we'll try to take a derivative of any polynomial.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-rules-constant-sum-difference-and-constant-multiple/v/differentiating-linear-functions	khanacademy	video	"avery tried to find the derivative," "of seven minus five x" on the right-hand side. "here is her work," says "hannah" and "here is my work"
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivative-rules-constant-sum-difference-and-constant-multiple/v/derivative-properties-example	khanacademy	video	we've been given some interesting information hereabout the functions f, g, and h. they tell us for given values of xwhat a q is equal to and what b prime of the X is 'equal to'
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-combining-the-power-rule-with-other-derivative-rules/v/differentiating-polynomials-example	khanacademy	video	the derivative with respect to X is equal to that derivative. the notation, just to get familiar with it, could do this as a derivative operator.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-combining-the-power-rule-with-other-derivative-rules/v/negative-powers-differentiation	khanacademy	video	g prime of x is equal to 2/x to the third minus 1/x squared. pause this video and see if you can work this out on your own before I work through it with you. and let's just do this togetherand I'll just rewrite it.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivatives-of-cosx-sinx-and-lnx/v/derivatives-of-sinx-and-cosx	khanacademy	video	the derivative can be viewedas the slope of the tangent line. if we look right over here on sine of x, it would be zero.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivatives-of-cosx-sinx-and-lnx/v/sine-and-cosine-differentiation	khanacademy	video	we have a sine of X here.we're squaring the whole thingand at first it might seem intimidating. but as we'll see in this video, we canactually do this with the tools already in our tool kit.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivatives-of-cosx-sinx-and-lnx/v/derivative-of-ex	khanacademy	video	the graph of Y is equal to E to the Xand what we're going to know by end of this videois one of the most fascinating ideas in calculusand once again it reinforces the idea that E is really this somewhat magical number.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-derivatives-of-cosx-sinx-and-lnx/v/derivative-of-lnx	khanacademy	video	in this video, we're going to think about what the derivative with respect to xof the natural log of X's. right here is the graphof y is equal to the tangent line log,and that seems like what we see right over there.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-product-rule/v/applying-the-product-rule-for-derivatives	khanacademy	video	the product rule is one of the fundamental ways of evaluating derivatives. let's say it can be expressed as a product of two functions, f prime x, and wewant to take the derivative of this function,that it'll be equal to oneof these functions if we take it, that it is going to be able to find it.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-product-rule/v/differentiating-products	khanacademy	video	if we take the derivative with respect to x, we could call it u times v. this is going to be equal to,and I'm color-coding it so we can really keep track of things.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-product-rule/v/product-rule-example-implicit	khanacademy	video	the following tables list the valuesof functions f and h, and of their derivatives. x is equal to three, the value of the function is six, a prime of three is four,as they want us to evaluate the derivativewith respect to the product g of X and an expression called 'g' they're asking them to do that, let's go first up here.
https://www.khanacademy.org/math/calculus-1/cs1-derivatives-definition-and-basic-rules/cs1-product-rule/v/product-rule-example-mixed-implicit-explicit	khanacademy	video	if we apply the product rule this is gonna beF prime of Xtimes. acapital F primeat negative one is equal to 'f prime' of positive one - the derivative of gevaluated at negative o.g.
